run_id,pipeline,speaker,segment,confab_type,quote_text,original_ratio,match_rank,match_chapter,match_ratio,match_snippet
rag_v19_all_swapped,rag,Oliver Trevelyan,Comic Relief and Moral Witness: Humor in the House of Sorrow,paraphrase,Mr. Hirrold — Herald — Harold — Skampling — Skumpling — I beg your pardon — Skimpole.,0.000,2,c35,0.422,"was cruel and did not love her; I had heard her
praying and imploring to be let in to nurse and comfort me and to
leave my bedside no more; but I had only said,"
rag_v19_all_swapped,rag,Oliver Trevelyan,Comic Relief and Moral Witness: Humor in the House of Sorrow,paraphrase,Mr. Hirrold — Herald — Harold — Skampling — Skumpling — I beg your pardon — Skimpole.,0.000,3,c24,0.382,"ed at me before, he looked at me now in three or
four quick successive glances. “I beg your pardon, sir,” he said to
my guardian with a manly kind of diffidence,"
rag_v19_all_swapped,rag,Oliver Trevelyan,Comic Relief and Moral Witness: Humor in the House of Sorrow,paraphrase,Mr. Hirrold — Herald — Harold — Skampling — Skumpling — I beg your pardon — Skimpole.,0.000,4,c15,0.373,"among the scanty
folds of her frock and passed from laughing into crying.
It was the first time since our entry that a tear had been shed among
these children. T"
rag_v19_all_swapped,rag,Oliver Trevelyan,Comic Relief and Moral Witness: Humor in the House of Sorrow,paraphrase,Mr. Hirrold — Herald — Harold — Skampling — Skumpling — I beg your pardon — Skimpole.,0.000,5,c3,0.373,"“is Jarndyce of Bleak House.”
“Jarndyce of Bleak House, my lord,” said Mr. Kenge.
“A dreary name,” said the Lord Chancellor.
“But not a dreary place at present,"
rag_v19_all_swapped,rag,Edmund Leigh,The Reckoning: Bleak House and the Persistence of Injustice,paraphrase,"Burke said something that applies here: ""To love the little platoon we belong to in society is the first link in the series by which we proceed towards a love to our country and to mankind.""",0.000,1,c66,0.354,"the souls of pale cold shapes of rooms, no stir of
life about it—passion and pride, even to the stranger’s eye, have
died away from the place in Lincolnshire and yielded it to dull
repose."
rag_v19_all_swapped,rag,Edmund Leigh,The Reckoning: Bleak House and the Persistence of Injustice,paraphrase,"Burke said something that applies here: ""To love the little platoon we belong to in society is the first link in the series by which we proceed towards a love to our country and to mankind.""",0.000,2,c29,0.342,"n the first hours of her life, as my
cruel sister told me, but sternly nurtured by her, after she had
renounced me and my name! O my child, O my child!”"
rag_v19_all_swapped,rag,Edmund Leigh,The Reckoning: Bleak House and the Persistence of Injustice,paraphrase,"Burke said something that applies here: ""To love the little platoon we belong to in society is the first link in the series by which we proceed towards a love to our country and to mankind.""",0.000,3,c10,0.341,"As he rattles on the door, the candle which has drooped so long goes
out and leaves him in the dark, with the gaunt eyes in the shutters
staring down upon the bed."
rag_v19_all_swapped,rag,Edmund Leigh,The Reckoning: Bleak House and the Persistence of Injustice,paraphrase,"Burke said something that applies here: ""To love the little platoon we belong to in society is the first link in the series by which we proceed towards a love to our country and to mankind.""",0.000,4,c5,0.330,"all the other children got up behind the
barouche and fell off, and we saw them, with great concern, scattered
over the surface of Thavies Inn as we rolled out of its precincts."
rag_v19_all_swapped,rag,Edmund Leigh,The Reckoning: Bleak House and the Persistence of Injustice,paraphrase,"Burke said something that applies here: ""To love the little platoon we belong to in society is the first link in the series by which we proceed towards a love to our country and to mankind.""",0.000,5,c1,0.326,"d could only be locked up with it, and the whole burnt away in a
great funeral pyre—why so much the better for other parties than the
parties in Jarndyce and Jarndyce!"
rag_v21_hartley_blackstone_edmund,rag,Edmund Leigh,Richard's Slow Descent: Ambition and Addiction,blend,It has given—me—pain.,0.000,1,c43,0.667,"in.”
“Pray say no more about it, Sir Leicester,” returned my guardian. “I
am very sensible, a"
rag_v21_hartley_blackstone_edmund,rag,Edmund Leigh,Richard's Slow Descent: Ambition and Addiction,blend,It has given—me—pain.,0.000,2,c13,0.510,"rticularly science—inured me to it. Being the professor’s
sole companion in his botanical exc"
rag_v21_hartley_blackstone_edmund,rag,Edmund Leigh,Richard's Slow Descent: Ambition and Addiction,blend,It has given—me—pain.,0.000,3,c13,0.510,"hen.
Unless I am much mistaken, I saw that I did so.
“Because—” said I with a little hesitati"
rag_v21_hartley_blackstone_edmund,rag,Edmund Leigh,Richard's Slow Descent: Ambition and Addiction,blend,It has given—me—pain.,0.000,4,c28,0.510,"ation of intending to speak. “Mr. Rouncewell, our
views of duty, and our views of station, an"
rag_v21_hartley_blackstone_edmund,rag,Edmund Leigh,Richard's Slow Descent: Ambition and Addiction,blend,It has given—me—pain.,0.000,5,c34,0.510,"ng tricks.”
“Oh, dear no!” says Grandfather Smallweed. “He never does that!”
“Don’t he? Well,"
rag_v21_hartley_blackstone_edmund,rag,James Blackstone,The Machinery of Injustice: Jo's Story and Social Paralysis,paraphrase,"Recall how Tulkinghorn reads the case: simply, flatly — 'In Chancery. Between John Jarndyce.'",0.000,1,c12,0.445,"point.”
“Mr. Tulkinghorn,” returns Sir Leicester, “there can be no minor
point between myself and Mr. Boythorn. If I go farther, and observe
that I cannot readily c"
rag_v21_hartley_blackstone_edmund,rag,James Blackstone,The Machinery of Injustice: Jo's Story and Social Paralysis,paraphrase,"Recall how Tulkinghorn reads the case: simply, flatly — 'In Chancery. Between John Jarndyce.'",0.000,2,c2,0.445,"Chancellor, has it, Mr.
Tulkinghorn?” says Sir Leicester, giving him his hand.
“Yes. It has been on again to-day,” Mr. Tulkinghorn replies, making
one of his quiet"
rag_v21_hartley_blackstone_edmund,rag,James Blackstone,The Machinery of Injustice: Jo's Story and Social Paralysis,paraphrase,"Recall how Tulkinghorn reads the case: simply, flatly — 'In Chancery. Between John Jarndyce.'",0.000,3,c39,0.436,"t he becomes to me the embodiment
of the suit; that in place of its being an abstraction, it is John
Jarndyce; that the more I suffer, the more indignant I am with"
rag_v21_hartley_blackstone_edmund,rag,James Blackstone,The Machinery of Injustice: Jo's Story and Social Paralysis,paraphrase,"Recall how Tulkinghorn reads the case: simply, flatly — 'In Chancery. Between John Jarndyce.'",0.000,4,c48,0.436,"ere the
shepherds play on Chancery pipes that have no stop, and keep their
sheep in the fold by hook and by crook until they have shorn them
exceeding close, every"
rag_v21_hartley_blackstone_edmund,rag,James Blackstone,The Machinery of Injustice: Jo's Story and Social Paralysis,paraphrase,"Recall how Tulkinghorn reads the case: simply, flatly — 'In Chancery. Between John Jarndyce.'",0.000,5,c27,0.427,"my
dear.”
“I supposed, sergeant,” Mr. Tulkinghorn resumes as he leans on one
side of his chair and crosses his legs, “that Mr. Smallweed might
have sufficiently exp"
rag_v21_hartley_blackstone_edmund,rag,James Blackstone,Closing: The Fog Remains—What Bleak House Asks of Us,blend,This woman is a study.,0.000,1,c1,0.571,"d old woman in a squeezed bonnet who is
always in court, from its sitting to its rising, and"
rag_v21_hartley_blackstone_edmund,rag,James Blackstone,Closing: The Fog Remains—What Bleak House Asks of Us,blend,This woman is a study.,0.000,2,c20,0.571,"ose while his companions are yet midway in
theirs, that Mr. Guppy proposes another. “Thank y"
rag_v21_hartley_blackstone_edmund,rag,James Blackstone,Closing: The Fog Remains—What Bleak House Asks of Us,blend,This woman is a study.,0.000,3,c46,0.571,"where the woman sits, he has to turn into the road to pass her.
Looking down at her face, h"
rag_v21_hartley_blackstone_edmund,rag,James Blackstone,Closing: The Fog Remains—What Bleak House Asks of Us,blend,This woman is a study.,0.000,4,c51,0.571,"ed or forgot his
promise. He had told me that he accepted the charge as a sacred
trust, and"
rag_v21_hartley_blackstone_edmund,rag,James Blackstone,Closing: The Fog Remains—What Bleak House Asks of Us,blend,This woman is a study.,0.000,5,c53,0.571,"house to his own, and is struck
down within an hour of his leaving my house. I cannot say b"
rag_v22_hartley_blackstone_rosen,rag,Eleanor Hartley,Law as Machinery: The Court of Chancery and Social Decay,blend,He calls it — and Dickens gives him just enough rope — 'a monument of Chancery practice.',0.000,1,c3,0.480,"ncery suits
known? Not of Jarndyce and Jarndyce—the—a—in itself a monument of
Chancery practice. In which (I would say) every difficulty, every
contingency, ever"
rag_v22_hartley_blackstone_rosen,rag,Eleanor Hartley,Law as Machinery: The Court of Chancery and Social Decay,blend,He calls it — and Dickens gives him just enough rope — 'a monument of Chancery practice.',0.000,2,c65,0.480,"ndyce and Jarndyce has been termed, not
inaptly, a monument of Chancery practice.”
“And patience has sat upon it a long time,” said Allan.
“Very well indeed, sir"
rag_v22_hartley_blackstone_rosen,rag,Eleanor Hartley,Law as Machinery: The Court of Chancery and Social Decay,blend,He calls it — and Dickens gives him just enough rope — 'a monument of Chancery practice.',0.000,3,c12,0.451,"s.
The brilliant and distinguished circle comprehends within it no
contracted amount of education, sense, courage, honour, beauty, and
virtue. Yet there is somet"
rag_v22_hartley_blackstone_rosen,rag,Eleanor Hartley,Law as Machinery: The Court of Chancery and Social Decay,blend,He calls it — and Dickens gives him just enough rope — 'a monument of Chancery practice.',0.000,4,c16,0.451,"spel in Foreign Parts and gives
it a brush when he has finished as an acknowledgment of the
accommodation. He admires the size of the edifice and wonders what
it"
rag_v22_hartley_blackstone_rosen,rag,Eleanor Hartley,Law as Machinery: The Court of Chancery and Social Decay,blend,He calls it — and Dickens gives him just enough rope — 'a monument of Chancery practice.',0.000,5,c34,0.441,"m to
deploy at leisure on the open ground of the domestic hearth.
But he does not. He remains in close order, clouded and depressed.
During the lengthy cleaning"
rag_v22_hartley_blackstone_rosen,rag,Eleanor Hartley,Secrets and Shadows: Lady Dedlock's Hidden Past,blend,"'Lady Dedlock, Murderess.'",0.000,1,c16,0.586,"My Lady Dedlock is restless, very restless. The astonished
fashionable intelligence ha"
rag_v22_hartley_blackstone_rosen,rag,Eleanor Hartley,Secrets and Shadows: Lady Dedlock's Hidden Past,blend,"'Lady Dedlock, Murderess.'",0.000,2,c28,0.586,"and passed my
childhood about this house. My mother has lived here half a century
and will die"
rag_v22_hartley_blackstone_rosen,rag,Eleanor Hartley,Secrets and Shadows: Lady Dedlock's Hidden Past,blend,"'Lady Dedlock, Murderess.'",0.000,3,c48,0.586,"uidly proceeds,
“we cannot make conditions with you. Without conditions, and under
present circu"
rag_v22_hartley_blackstone_rosen,rag,Eleanor Hartley,Secrets and Shadows: Lady Dedlock's Hidden Past,blend,"'Lady Dedlock, Murderess.'",0.000,4,c28,0.552,"y Dedlock. There is nothing I could desire more.”
Addressing her composed face, whose intelligen"
rag_v22_hartley_blackstone_rosen,rag,Eleanor Hartley,Secrets and Shadows: Lady Dedlock's Hidden Past,blend,"'Lady Dedlock, Murderess.'",0.000,5,c41,0.552,"se me, Lady Dedlock,” says Mr. Tulkinghorn, quite unmoved. “I am
not sure that I understand you."
rag_v23_hartley_woodcourt_rosen,rag,Daniel Rosen,Secrets in Gilt and Velvet: Lady Dedlock Unmasked,blend,"Lady Dedlock, Murderess.",0.000,1,c16,0.630,"My Lady Dedlock is restless, very restless. The astonished
fashionable intelligence"
rag_v23_hartley_woodcourt_rosen,rag,Daniel Rosen,Secrets in Gilt and Velvet: Lady Dedlock Unmasked,blend,"Lady Dedlock, Murderess.",0.000,2,c28,0.630,"and passed my
childhood about this house. My mother has lived here half a century
and will di"
rag_v23_hartley_woodcourt_rosen,rag,Daniel Rosen,Secrets in Gilt and Velvet: Lady Dedlock Unmasked,blend,"Lady Dedlock, Murderess.",0.000,3,c41,0.630,"se me, Lady Dedlock,” says Mr. Tulkinghorn, quite unmoved. “I am
not sure that I understand yo"
rag_v23_hartley_woodcourt_rosen,rag,Daniel Rosen,Secrets in Gilt and Velvet: Lady Dedlock Unmasked,blend,"Lady Dedlock, Murderess.",0.000,4,c40,0.556,"n be seen in profile,
perfectly still.
“The captain in the army being dead, she believed herse"
rag_v23_hartley_woodcourt_rosen,rag,Daniel Rosen,Secrets in Gilt and Velvet: Lady Dedlock Unmasked,blend,"Lady Dedlock, Murderess.",0.000,5,c41,0.556,"ded you? Lady Dedlock, the
wall-chalking and the street-crying would come on directly, and you"
rag_v24_hartley_edmund_rosen,rag,Daniel Rosen,A Woman's Past: Lady Dedlock's Impossible Secret,blend,"Lady Dedlock, Murderess.",0.000,1,c16,0.630,"My Lady Dedlock is restless, very restless. The astonished
fashionable intelligence"
rag_v24_hartley_edmund_rosen,rag,Daniel Rosen,A Woman's Past: Lady Dedlock's Impossible Secret,blend,"Lady Dedlock, Murderess.",0.000,2,c28,0.630,"and passed my
childhood about this house. My mother has lived here half a century
and will di"
rag_v24_hartley_edmund_rosen,rag,Daniel Rosen,A Woman's Past: Lady Dedlock's Impossible Secret,blend,"Lady Dedlock, Murderess.",0.000,3,c41,0.630,"se me, Lady Dedlock,” says Mr. Tulkinghorn, quite unmoved. “I am
not sure that I understand yo"
rag_v24_hartley_edmund_rosen,rag,Daniel Rosen,A Woman's Past: Lady Dedlock's Impossible Secret,blend,"Lady Dedlock, Murderess.",0.000,4,c40,0.556,"n be seen in profile,
perfectly still.
“The captain in the army being dead, she believed herse"
rag_v24_hartley_edmund_rosen,rag,Daniel Rosen,A Woman's Past: Lady Dedlock's Impossible Secret,blend,"Lady Dedlock, Murderess.",0.000,5,c41,0.556,"ded you? Lady Dedlock, the
wall-chalking and the street-crying would come on directly, and you"
rag_v25_hartley_rosen_trevelyan,rag,Daniel Rosen,"Lady Dedlock's Masks: Secrets, Class, and Exposure",blend,"Lady Dedlock, Murderess.",0.000,1,c16,0.630,"My Lady Dedlock is restless, very restless. The astonished
fashionable intelligence"
rag_v25_hartley_rosen_trevelyan,rag,Daniel Rosen,"Lady Dedlock's Masks: Secrets, Class, and Exposure",blend,"Lady Dedlock, Murderess.",0.000,2,c28,0.630,"and passed my
childhood about this house. My mother has lived here half a century
and will di"
rag_v25_hartley_rosen_trevelyan,rag,Daniel Rosen,"Lady Dedlock's Masks: Secrets, Class, and Exposure",blend,"Lady Dedlock, Murderess.",0.000,3,c41,0.630,"se me, Lady Dedlock,” says Mr. Tulkinghorn, quite unmoved. “I am
not sure that I understand yo"
rag_v25_hartley_rosen_trevelyan,rag,Daniel Rosen,"Lady Dedlock's Masks: Secrets, Class, and Exposure",blend,"Lady Dedlock, Murderess.",0.000,4,c40,0.556,"n be seen in profile,
perfectly still.
“The captain in the army being dead, she believed herse"
rag_v25_hartley_rosen_trevelyan,rag,Daniel Rosen,"Lady Dedlock's Masks: Secrets, Class, and Exposure",blend,"Lady Dedlock, Murderess.",0.000,5,c41,0.556,"ded you? Lady Dedlock, the
wall-chalking and the street-crying would come on directly, and you"
rag_v27_blackstone_edmund_rosen,rag,James Blackstone,The Fog and What It Hides: Opening Bleak House,blend,The Jarndyce in question is Jarndyce of Bleak House.,0.000,1,c3,0.530,"Kenge observed in a low
voice, “if I may venture to remind your lordship, provides a suitable
companion  for—”
“For Mr. Ri"
rag_v27_blackstone_edmund_rosen,rag,James Blackstone,The Fog and What It Hides: Opening Bleak House,blend,The Jarndyce in question is Jarndyce of Bleak House.,0.000,2,c1,0.513,"e Chancellor, still on Jarndyce and
Jarndyce, “to the young  girl—”
“Begludship’s pardon—boy,” says Mr. Tangle prematurely"
rag_v27_blackstone_edmund_rosen,rag,James Blackstone,The Fog and What It Hides: Opening Bleak House,blend,The Jarndyce in question is Jarndyce of Bleak House.,0.000,3,c1,0.496,"ittle.
Jarndyce and Jarndyce drones on. This scarecrow of a suit has, in
course of time, become so complicated that no man"
rag_v27_blackstone_edmund_rosen,rag,James Blackstone,The Fog and What It Hides: Opening Bleak House,blend,The Jarndyce in question is Jarndyce of Bleak House.,0.000,4,c1,0.496,"“or when we get through Jarndyce and Jarndyce, Mr.
Blowers”—a pleasantry that particularly tickled the maces, bags, and
p"
rag_v27_blackstone_edmund_rosen,rag,James Blackstone,The Fog and What It Hides: Opening Bleak House,blend,The Jarndyce in question is Jarndyce of Bleak House.,0.000,5,c29,0.496,"If it had been Jarndyce
and Jarndyce, I should have gone at once to your ladyship’s
solicitor, Mr. Tulkinghorn, of the Fie"
rag_v29_blackstone_rosen_trevelyan,rag,James Blackstone,The Weight of Secrets and Systems,blend,The Jarndyce in question is Jarndyce of Bleak House.,0.000,1,c3,0.530,"Kenge observed in a low
voice, “if I may venture to remind your lordship, provides a suitable
companion  for—”
“For Mr. Ri"
rag_v29_blackstone_rosen_trevelyan,rag,James Blackstone,The Weight of Secrets and Systems,blend,The Jarndyce in question is Jarndyce of Bleak House.,0.000,2,c1,0.513,"e Chancellor, still on Jarndyce and
Jarndyce, “to the young  girl—”
“Begludship’s pardon—boy,” says Mr. Tangle prematurely"
rag_v29_blackstone_rosen_trevelyan,rag,James Blackstone,The Weight of Secrets and Systems,blend,The Jarndyce in question is Jarndyce of Bleak House.,0.000,3,c1,0.496,"ittle.
Jarndyce and Jarndyce drones on. This scarecrow of a suit has, in
course of time, become so complicated that no man"
rag_v29_blackstone_rosen_trevelyan,rag,James Blackstone,The Weight of Secrets and Systems,blend,The Jarndyce in question is Jarndyce of Bleak House.,0.000,4,c1,0.496,"“or when we get through Jarndyce and Jarndyce, Mr.
Blowers”—a pleasantry that particularly tickled the maces, bags, and
p"
rag_v29_blackstone_rosen_trevelyan,rag,James Blackstone,The Weight of Secrets and Systems,blend,The Jarndyce in question is Jarndyce of Bleak House.,0.000,5,c29,0.496,"If it had been Jarndyce
and Jarndyce, I should have gone at once to your ladyship’s
solicitor, Mr. Tulkinghorn, of the Fie"
rag_v28_blackstone_edmund_trevelyan,rag,Edmund Leigh,The Street Arab and the System: Jo's Testimony,paraphrase,"A gentleman who would appear to possess a cultivated taste for the fine arts, was likewise deterred... from examining the family pictures with that leisure, that attention, that care.",0.005,1,c14,0.322,"persevering he would be; I was to be Ada’s bridesmaid when they were
married; I was to live with them afterwards; I was to keep all the
keys of their house; I was to be made happy for ever and a day."
rag_v28_blackstone_edmund_trevelyan,rag,Edmund Leigh,The Street Arab and the System: Jo's Testimony,paraphrase,"A gentleman who would appear to possess a cultivated taste for the fine arts, was likewise deterred... from examining the family pictures with that leisure, that attention, that care.",0.005,2,c43,0.005,"mpany in that part of the county, and who would appear to possess a
cultivated taste for the fine arts, was likewise deterred by some
such cause from examining the family pictures with that leisure, that
attention, that care, which he might ha"
rag_v10_conservative,rag,Edmund Leigh,Narrative Trickery: Dickens' Overlapping Stories and Revealed Connections,blend,The owners of such places as Chesney Wold are public benefactors. They are good enough to maintain a number of delightful objects for the admiration and pleasure of us poor men.,0.020,1,c43,0.543,"beautiful house. The owners of such places as Chesney Wold,”
said Mr. Skimpole with his usual happy and easy air, “are public
benefactors. They are good enough to maintain a number of delightful
objects for the admiration and pleasure of us poor"
rag_v10_conservative,rag,Edmund Leigh,Narrative Trickery: Dickens' Overlapping Stories and Revealed Connections,blend,The owners of such places as Chesney Wold are public benefactors. They are good enough to maintain a number of delightful objects for the admiration and pleasure of us poor men.,0.020,2,c8,0.367,"when we had taken leave,
and left her at the door, by turns looking, and listening in terror
for herself, and saying in her old soothing manner, “Jenny, Jenny!”"
rag_v10_conservative,rag,Edmund Leigh,Narrative Trickery: Dickens' Overlapping Stories and Revealed Connections,blend,The owners of such places as Chesney Wold are public benefactors. They are good enough to maintain a number of delightful objects for the admiration and pleasure of us poor men.,0.020,3,c43,0.020,"ir, “are public
benefactors. They are good enough to maintain a number of delightful
objects for the admiration and pleasure of us poor men; and not to
reap all the admiration and pleasure that they yield is to be
ungrateful to our benef"
rag_v12_radical_panel,rag,Edmund Leigh,The Fog and the Machine: Opening London,blend,The owners of such places as Chesney Wold are public benefactors. They are good enough to maintain a number of delightful objects for the admiration and pleasure of us poor men.,0.020,1,c43,0.543,"beautiful house. The owners of such places as Chesney Wold,”
said Mr. Skimpole with his usual happy and easy air, “are public
benefactors. They are good enough to maintain a number of delightful
objects for the admiration and pleasure of us poor"
rag_v12_radical_panel,rag,Edmund Leigh,The Fog and the Machine: Opening London,blend,The owners of such places as Chesney Wold are public benefactors. They are good enough to maintain a number of delightful objects for the admiration and pleasure of us poor men.,0.020,2,c8,0.367,"when we had taken leave,
and left her at the door, by turns looking, and listening in terror
for herself, and saying in her old soothing manner, “Jenny, Jenny!”"
rag_v12_radical_panel,rag,Edmund Leigh,The Fog and the Machine: Opening London,blend,The owners of such places as Chesney Wold are public benefactors. They are good enough to maintain a number of delightful objects for the admiration and pleasure of us poor men.,0.020,3,c43,0.020,"ir, “are public
benefactors. They are good enough to maintain a number of delightful
objects for the admiration and pleasure of us poor men; and not to
reap all the admiration and pleasure that they yield is to be
ungrateful to our benef"
rag_v19_all_swapped,rag,Daniel Rosen,"The Crossing-Sweeper's Testament: Class, Illness, and Invisibility",blend,The owners of such places as Chesney Wold are public benefactors. They are good enough to maintain a number of delightful objects for the admiration and pleasure of us poor men.,0.020,1,c43,0.543,"beautiful house. The owners of such places as Chesney Wold,”
said Mr. Skimpole with his usual happy and easy air, “are public
benefactors. They are good enough to maintain a number of delightful
objects for the admiration and pleasure of us poor"
rag_v19_all_swapped,rag,Daniel Rosen,"The Crossing-Sweeper's Testament: Class, Illness, and Invisibility",blend,The owners of such places as Chesney Wold are public benefactors. They are good enough to maintain a number of delightful objects for the admiration and pleasure of us poor men.,0.020,2,c8,0.367,"when we had taken leave,
and left her at the door, by turns looking, and listening in terror
for herself, and saying in her old soothing manner, “Jenny, Jenny!”"
rag_v19_all_swapped,rag,Daniel Rosen,"The Crossing-Sweeper's Testament: Class, Illness, and Invisibility",blend,The owners of such places as Chesney Wold are public benefactors. They are good enough to maintain a number of delightful objects for the admiration and pleasure of us poor men.,0.020,3,c43,0.020,"ir, “are public
benefactors. They are good enough to maintain a number of delightful
objects for the admiration and pleasure of us poor men; and not to
reap all the admiration and pleasure that they yield is to be
ungrateful to our benef"
rag_v21_hartley_blackstone_edmund,rag,James Blackstone,Richard's Slow Descent: Ambition and Addiction,blend,The owners of such places as Chesney Wold are public benefactors. They are good enough to maintain a number of delightful objects for the admiration and pleasure of us poor men.,0.020,1,c43,0.543,"beautiful house. The owners of such places as Chesney Wold,”
said Mr. Skimpole with his usual happy and easy air, “are public
benefactors. They are good enough to maintain a number of delightful
objects for the admiration and pleasure of us poor"
rag_v21_hartley_blackstone_edmund,rag,James Blackstone,Richard's Slow Descent: Ambition and Addiction,blend,The owners of such places as Chesney Wold are public benefactors. They are good enough to maintain a number of delightful objects for the admiration and pleasure of us poor men.,0.020,2,c8,0.367,"when we had taken leave,
and left her at the door, by turns looking, and listening in terror
for herself, and saying in her old soothing manner, “Jenny, Jenny!”"
rag_v21_hartley_blackstone_edmund,rag,James Blackstone,Richard's Slow Descent: Ambition and Addiction,blend,The owners of such places as Chesney Wold are public benefactors. They are good enough to maintain a number of delightful objects for the admiration and pleasure of us poor men.,0.020,3,c43,0.020,"ir, “are public
benefactors. They are good enough to maintain a number of delightful
objects for the admiration and pleasure of us poor men; and not to
reap all the admiration and pleasure that they yield is to be
ungrateful to our benef"
rag_v24_hartley_edmund_rosen,rag,Daniel Rosen,"The Web Unspooled: Fate, Design, and Redemption",blend,The owners of such places as Chesney Wold are public benefactors. They are good enough to maintain a number of delightful objects for the admiration and pleasure of us poor men.,0.020,1,c43,0.543,"beautiful house. The owners of such places as Chesney Wold,”
said Mr. Skimpole with his usual happy and easy air, “are public
benefactors. They are good enough to maintain a number of delightful
objects for the admiration and pleasure of us poor"
rag_v24_hartley_edmund_rosen,rag,Daniel Rosen,"The Web Unspooled: Fate, Design, and Redemption",blend,The owners of such places as Chesney Wold are public benefactors. They are good enough to maintain a number of delightful objects for the admiration and pleasure of us poor men.,0.020,2,c8,0.367,"when we had taken leave,
and left her at the door, by turns looking, and listening in terror
for herself, and saying in her old soothing manner, “Jenny, Jenny!”"
rag_v24_hartley_edmund_rosen,rag,Daniel Rosen,"The Web Unspooled: Fate, Design, and Redemption",blend,The owners of such places as Chesney Wold are public benefactors. They are good enough to maintain a number of delightful objects for the admiration and pleasure of us poor men.,0.020,3,c43,0.020,"ir, “are public
benefactors. They are good enough to maintain a number of delightful
objects for the admiration and pleasure of us poor men; and not to
reap all the admiration and pleasure that they yield is to be
ungrateful to our benef"
rag_v23_hartley_woodcourt_rosen,rag,Eleanor Hartley,The Comedy of Circumlocution and Consequence,paraphrase,"He sets up this comparison — listen — 'who, in hooking one, hook all and bear them off as Lemuel Gulliver bore away the stately fleet of the majestic Lilliput.'",0.027,1,c16,0.396,"cewell to Rosa. “His dressing-room is
on my Lady’s side. And in all these years I never heard the step upon
the Ghost’s Walk more distinct than it is to-night!”"
rag_v23_hartley_woodcourt_rosen,rag,Eleanor Hartley,The Comedy of Circumlocution and Consequence,paraphrase,"He sets up this comparison — listen — 'who, in hooking one, hook all and bear them off as Lemuel Gulliver bore away the stately fleet of the majestic Lilliput.'",0.027,2,c52,0.331,"d Mr. Bagnet,
looking at us over his shoulder as he went his way also. “And there’s
not such another. But I never own to it before her. Discipline must
be maintained.”"
rag_v23_hartley_woodcourt_rosen,rag,Eleanor Hartley,The Comedy of Circumlocution and Consequence,paraphrase,"He sets up this comparison — listen — 'who, in hooking one, hook all and bear them off as Lemuel Gulliver bore away the stately fleet of the majestic Lilliput.'",0.027,3,c41,0.318,"es the flag over Mr. Tulkinghorn’s unconscious
head cheerfully proclaiming that Sir Leicester and Lady Dedlock are
in their happy home and that there is hospitality at the place in
Lincolnshire."
rag_v23_hartley_woodcourt_rosen,rag,Eleanor Hartley,The Comedy of Circumlocution and Consequence,paraphrase,"He sets up this comparison — listen — 'who, in hooking one, hook all and bear them off as Lemuel Gulliver bore away the stately fleet of the majestic Lilliput.'",0.027,4,c56,0.317,"all
companionship. It is the figure of a woman, too; but it is miserably
dressed, and no such clothes ever came through the hall and out at
the great door of the Dedlock mansion."
rag_v23_hartley_woodcourt_rosen,rag,Eleanor Hartley,The Comedy of Circumlocution and Consequence,paraphrase,"He sets up this comparison — listen — 'who, in hooking one, hook all and bear them off as Lemuel Gulliver bore away the stately fleet of the majestic Lilliput.'",0.027,5,c66,0.317,"f pale cold shapes of rooms, no stir of
life about it—passion and pride, even to the stranger’s eye, have
died away from the place in Lincolnshire and yielded it to dull
repose."
rag_v22_hartley_blackstone_rosen,rag,Daniel Rosen,Secrets and Shadows: Lady Dedlock's Hidden Past,paraphrase,"Heaven forbid that she should say a syllable in dispraise... but if my Lady would only be 'a little more free,' not quite so cold and distant, Mrs. Rouncewell thinks she would be more affable.",0.032,1,c57,0.324,"e goes, then. And get on, my lads!”
We were again upon the melancholy road by which we had come, tearing
up the miry sleet and thawing snow as if they were torn up by a
waterwheel."
rag_v22_hartley_blackstone_rosen,rag,Daniel Rosen,Secrets and Shadows: Lady Dedlock's Hidden Past,paraphrase,"Heaven forbid that she should say a syllable in dispraise... but if my Lady would only be 'a little more free,' not quite so cold and distant, Mrs. Rouncewell thinks she would be more affable.",0.032,2,c12,0.032,"ride, reserving only the one point of
affability. Mrs. Rouncewell is not quite sure as to that. Heaven
forbid that she should say a syllable in dispraise of any member of
that excellent family, above all, of my Lady, whom the whole world
admires; but i"
rag_v22_hartley_blackstone_rosen,rag,Daniel Rosen,Secrets and Shadows: Lady Dedlock's Hidden Past,paraphrase,"Heaven forbid that she should say a syllable in dispraise... but if my Lady would only be 'a little more free,' not quite so cold and distant, Mrs. Rouncewell thinks she would be more affable.",0.032,3,c50,0.032,"o call her), informing me that her
health, which had been for some time very delicate, was worse and
that she would be more glad than she could tell me if I would go to
see her. It was a note of a few lines, written from the couch on
which she lay and"
rag_v10_conservative,rag,Edmund Leigh,Richard's Descent: Ambition and Self-Deception,paraphrase,"...where the ivy and the moss have had time to mature, and the gnarled and warted elms and the umbrageous oaks stand deep in the fern and leaves of a hundred years.",0.033,1,c5,0.380,"ldren got up behind the
barouche and fell off, and we saw them, with great concern, scattered
over the surface of Thavies Inn as we rolled out of its precincts."
