run_id,pipeline,segment,speaker,source,sentence_type,quote_intent,passage_ref,quote_text,verified,match_ratio,match_chapter,match_snippet
v10_conservative,transport,Secrets in the Drawing Room: Lady Dedlock's Unraveling,Eleanor Hartley,tagged,quote_reading,quotation,c12:p116,"And balanced against that is Tulkinghorn: 'the same speechless repository of noble confidences, so oddly out of place and yet so perfectly at home.'",False,0.733,c12,"the same speechless repository of noble
confidences, so oddly out of place and yet so perfectly at home. They
appear to take as little note of one another as any two people
enclosed withi"
v10_conservative,transport,Secrets in the Drawing Room: Lady Dedlock's Unraveling,Edmund Leigh,tagged,quote_reading,quotation,c12:p116,"All this is hidden, for the time, in their own hearts.",True,1.000,c12,", for the time, in their
own hearts."
v10_conservative,transport,Secrets in the Drawing Room: Lady Dedlock's Unraveling,Caroline Woodcourt,tagged,quote_reading,quotation,c30:p2,She would tell me about Morgan ap-Kerrig until I was quite low-spirited!,True,1.000,c30,"air; and, dear
me, she would tell me about Morgan ap-Kerrig until I was quite
low-spirited! Sometimes she recite"
v10_conservative,transport,Bleak Houses Everywhere: The Web of Suffering,Caroline Woodcourt,tagged,quote_reading,quotation,c1:p8,"Jarndyce and Jarndyce has passed into a joke. That is the only good that has ever come of it. It has been death to many, but it is a joke in the profession.",True,1.000,c1,"hopeless.
Jarndyce and Jarndyce has passed into a joke. That is the only good
that has ever come of it. It has been death to many, but it is a joke
in the profession. Every master in Chancery has"
v10_conservative,transport,Bleak Houses Everywhere: The Web of Suffering,Eleanor Hartley,tagged,quote_reading,quotation,c1:p8,"""or when we get through Jarndyce and Jarndyce, Mr. Blowers"" — a pleasantry that particularly tickled the maces, bags, and purses.",True,1.000,c1,"observed, “or when we get through Jarndyce and Jarndyce, Mr.
Blowers”—a pleasantry that particularl"
v10_conservative,transport,Bleak Houses Everywhere: The Web of Suffering,Eleanor Hartley,tagged,quote_reading,quotation,c1:p16,"Eighteen of Mr. Tangle's learned friends, each armed with a little summary of eighteen hundred sheets, bob up like eighteen hammers in a pianoforte, make eighteen bows, and drop into their eighteen places of obscurity.",True,1.000,c1,"e.
Eighteen of Mr. Tangle’s learned friends, each armed with a little
summary of eighteen hundred sheets, bob up like eighteen hammers in a
pianoforte, make eighteen bows, and drop into their eighteen"
v10_conservative,transport,Bleak Houses Everywhere: The Web of Suffering,Caroline Woodcourt,tagged,quote_reading,quotation,c9:p94,"Miss Summerson! In the mildest language, I adore you. Would you be so kind as to allow me (as I may say) to file a declaration — to make an offer!",True,1.000,c9,"mmerson! In the mildest language, I adore
you. Would you be so kind as to allow me (as I may say) to file a
declaration—to make an offer!”
Mr. Guppy went down on his"
v10_conservative,transport,Bleak Houses Everywhere: The Web of Suffering,Eleanor Hartley,tagged,quote_reading,quotation,c11:p33,"As easily might the tone of a delicate musical instrument be inferred from its case, as the tone of Mr. Tulkinghorn from his case.",True,1.000,c11,"but his shell. As easily might
the tone of a delicate musical instrument be inferred from its case,
as the tone of Mr. Tulkinghorn from his case.
He now interposes, addr"
v10_conservative,transport,The Persistence of Mystery: Dickens's Final Word,Eleanor Hartley,tagged,quote_reading,quotation,c12:p67,He carries family secrets in every limb of his body and every crease of his dress.,True,0.870,c12,"in every limb of his body and every
crease of his dress. Whether his whole soul is devoted to the great
or whether he yiel"
v10_conservative,transport,The Persistence of Mystery: Dickens's Final Word,Eleanor Hartley,tagged,quote_reading,quotation,c12:p67,Whether his whole soul is devoted to the great or whether he yields them nothing beyond the services he sells is his personal secret.,True,1.000,c12,"er his whole soul is devoted to the great
or whether he yields them nothing beyond the services he sells is his
personal secret. He keeps it, as he keeps the secrets of his"
v10_conservative,transport,The Persistence of Mystery: Dickens's Final Word,Edmund Leigh,tagged,quote_reading,quotation,c17:p100,That more than this she would never — and he was well persuaded of the steadfastness of her resolution — for any human consideration disclose.,True,1.000,c17,"at more
than this she would never (and he was well persuaded of the
steadfa"
v10_conservative,transport,The Persistence of Mystery: Dickens's Final Word,Caroline Woodcourt,inline,analysis,quotation,c17:p100,for any human consideration,True,1.000,c17,"r any human consideration
disclose. My dear, I have told you all.”"
v10_conservative,transport,The Persistence of Mystery: Dickens's Final Word,Caroline Woodcourt,tagged,quote_reading,quotation,c17:p100,"And then Jarndyce simply says: ""My dear, I have told you all.""",True,1.000,c17,"dear, I have told you all.”
I held his hand for a little while in mi"
v10_conservative,transport,The Persistence of Mystery: Dickens's Final Word,Caroline Woodcourt,tagged,quote_reading,quotation,c64:p39,"Allan, take from me a willing gift, the best wife that ever man had.",False,0.614,c64,"“Allan,” said my guardian, “take from me a willing gift, the best
wife that ever man had. What more can I s"
v10_conservative,transport,The Persistence of Mystery: Dickens's Final Word,Caroline Woodcourt,tagged,quote_reading,quotation,c64:p39,What more can I say for you than that I know you deserve her!,True,1.000,c64,"ad. What more can I say for you than that I know
you deserve her! Take with her the little home she b"
v11_marxist,transport,Fog and Chancery: The World of Bleak House,James Blackstone,tagged,quote_reading,quotation,c1:p9,"In trickery, evasion, procrastination, spoliation, botheration, under false pretences of all sorts, there are influences that can never come to good.",True,1.000,c1,"r by it. In
trickery, evasion, procrastination, spoliation, botheration, under
false pretences of all sorts, there are influences that can never
come to good. The very solicitors’ boys who"
v11_marxist,transport,Fog and Chancery: The World of Bleak House,Daniel Rosen,tagged,quote_reading,quotation,c1:p9,Even those who have contemplated its history from the outermost circle of such evil have been insensibly tempted into a loose way of letting bad things alone to take their own bad course.,True,0.886,c1,"o have contemplated its history
from the outermost circle of such evil have been insensibly tempted
into a loose way of letting bad things alone to take their own bad
course, and a loose belief that i"
v11_marxist,transport,Fog and Chancery: The World of Bleak House,Daniel Rosen,tagged,quote_reading,quotation,c10:p60,The cat expands her wicked mouth and snarls at him.,True,1.000,c10,"cat
expands her wicked mouth and snarls at him.
“Order, Lady Jane! Behave yourself to visi"
v11_marxist,transport,Fog and Chancery: The World of Bleak House,Caroline Woodcourt,tagged,quote_reading,quotation,c8:p0,"As the prospect gradually revealed itself and disclosed the scene over which the wind had wandered in the dark, like my memory over my life.",True,0.883,c8,"As the prospect gradually revealed itself and disclosed the
scene over which the wind had wandered in the dark, like my memory
over my life, I had a pleasure in discovering the un"
v11_marxist,transport,The Machinery of Injustice: Chancery and Society,Daniel Rosen,tagged,quote_reading,quotation,c11:p78,"No father, no mother, no friends. Never been to school.",True,1.000,c11,"t. No father, no
mother, no friends. Never been to school. What’s home? Knows a
broom’s a broom"
v11_marxist,transport,The Machinery of Injustice: Chancery and Society,Caroline Woodcourt,tagged,quote_reading,quotation,c11:p78,"Name, Jo. Nothing else that he knows on. Don't know that everybody has two names.",True,1.000,c11,"s.
Name, Jo. Nothing else that he knows on. Don’t know that everybody
has two names. Never heerd of sich a think. Don’t k"
v11_marxist,transport,The Machinery of Injustice: Chancery and Society,Caroline Woodcourt,tagged,quote_reading,quotation,c11:p78,"Knows a broom's a broom, and knows it's wicked to tell a lie.",True,1.000,c11,"e? Knows a
broom’s a broom, and knows it’s wicked to tell a lie. Don’t recollect
who told him about t"
v11_marxist,transport,The Machinery of Injustice: Chancery and Society,James Blackstone,tagged,quote_reading,quotation,c11:p87,"""Neither have I. Not one!"" and gave him the price of a supper and a night's lodging.",True,1.000,c11,", “Neither have I.
Not one!” and gave him the price of a supper and a night’s lodging.
That the man had often spoken to him"
v11_marxist,transport,The Machinery of Injustice: Chancery and Society,Caroline Woodcourt,tagged,quote_reading,quotation,c11:p100,"Jo, is it thou? Well, well! Though a rejected witness... thou art not quite in outer darkness.",False,0.645,c11,"is it thou? Well, well! Though a rejected witness, who “can’t
exactly say” what will be done to him in greater hands than men’s,
thou"
v11_marxist,transport,The Machinery of Injustice: Chancery and Society,Caroline Woodcourt,tagged,quote_reading,quotation,c11:p100,"There is something like a distant ray of light in thy muttered reason for this: 'He wos wery good to me, he wos!'",True,0.787,c11,"rt not quite in outer darkness. There is something like a
distant ray of light in thy muttered reason for this: “He wos wery
good to me, he wos!”"
v11_marxist,transport,The Machinery of Injustice: Chancery and Society,James Blackstone,tagged,quote_reading,quotation,c11:p74,"And what does she deliver? Rumor, hearsay, and parenthetical chaos — ""chiefly in parentheses and without punctuation, but not much to tell.""",True,1.000,c11,"say, chiefly in parentheses and
without punctuation, but not much to tell. Mrs. Piper lives in the
court (whi"
v11_marxist,transport,The Machinery of Injustice: Chancery and Society,James Blackstone,tagged,quote_reading,quotation,c61:p42,"Richard, more worn and haggard, haunted the court day after day, listlessly sat there the whole day long when he knew there was no remote chance of the suit being mentioned.",False,0.668,c61,"ad confided in me, was the same beautiful star in the
miserable corner. Richard, more worn and haggard, haunted the court
day after day, listlessly sat there the whole day long when he knew
there was "
v11_marxist,transport,The Machinery of Injustice: Chancery and Society,James Blackstone,tagged,quote_reading,quotation,c61:p42,And became one of the stock sights of the place.,True,1.000,c61,"oned, and became
one of the stock sights of the place. I wonder whether any of the
gentl"
v11_marxist,transport,The Machinery of Injustice: Chancery and Society,Daniel Rosen,tagged,quote_reading,quotation,c61:p42,"And Esther asks: ""I wonder whether any of the gentlemen remembered him as he was when he first went there.""",True,1.000,c61,"lace. I wonder whether any of the
gentlemen remembered him as he was when he first went there.
So completely was he absorbed in"
v11_marxist,transport,Richard's Descent: Ambition and Ruin,Caroline Woodcourt,tagged,quote_reading,quotation,c13:p113,"I certainly did contemplate, afar off, the possibility of you and your pretty cousin here — don't be shy, Ada, don't be shy, my dear! — being in a mind to go through life together.",True,1.000,c13,"contemplate, afar off, the
possibility of you and your pretty cousin here (don’t be shy, Ada,
don’t be shy, my dear!) being in a"
v11_marxist,transport,Richard's Descent: Ambition and Ruin,Daniel Rosen,tagged,quote_reading,quotation,c13:p118,"Trust in nothing but in Providence and your own efforts. Never separate the two, like the heathen waggoner.",True,1.000,c13,"t in Providence and your own efforts. Never
separate the two, like the heathen waggoner. Constancy in love is a
good thing, but it means nothing, a"
v11_marxist,transport,Richard's Descent: Ambition and Ruin,Caroline Woodcourt,tagged,quote_reading,quotation,c13:p115,"I might tell you that you don't know your own minds yet, that a thousand things may happen to divert you from one another, that it is well this chain of flowers you have taken up is very easily broken, or it might become a chain of lead. But I will not do that.",True,1.000,c13,"u that you don’t know your own minds yet, that a
thousand things may happen to divert you from one another, that it is
well this chain of flowers you have taken up is very easily broken,
or it might b"
v11_marxist,transport,Richard's Descent: Ambition and Ruin,Daniel Rosen,tagged,quote_reading,quotation,c13:p124,"So young, so beautiful, so full of hope and promise, they went on lightly through the sunlight as their own happy thoughts might then be traversing the years to come and making them all years of brightness.",True,1.000,c13,"ul, so full of hope and promise, they went on lightly through
the sunlight as their own happy thoughts might then be traversing the
years to come and making them all years of brightness. So they passe"
v11_marxist,transport,Richard's Descent: Ambition and Ruin,Daniel Rosen,tagged,quote_reading,quotation,c13:p124,So they passed away into the shadow and were gone.,True,1.000,c13,"into the shadow and were gone. It was only a burst of light that
had been so radiant. The"
v11_marxist,transport,Richard's Descent: Ambition and Ruin,Daniel Rosen,tagged,quote_reading,quotation,c13:p124,"It was only a burst of light that had been so radiant. The room darkened as they went out, and the sun was clouded over.",True,1.000,c13,"of light that
had been so radiant. The room darkened as they went out, and the sun
was clouded over.
“Am I right, Esther?” said my guardian when they were gone."
v11_marxist,transport,Secrets and Shadows: Lady Dedlock's Burden,Caroline Woodcourt,tagged,quote_reading,quotation,c12:p67,He carries family secrets in every limb of his body and every crease of his dress.,True,0.870,c12,"in every limb of his body and every
crease of his dress. Whether his whole soul is devoted to the great
or whether he yiel"
v11_marxist,transport,Secrets and Shadows: Lady Dedlock's Burden,Caroline Woodcourt,tagged,quote_reading,quotation,c12:p67,He wears his usual expressionless mask — if it be a mask.,True,1.000,c12,"wears his usual expressionless mask—if it be a
mask—and carries family secrets"
v11_marxist,transport,Secrets and Shadows: Lady Dedlock's Burden,James Blackstone,inline,quote_setup,quotation,c12:p116,speechless repository of noble confidences.,True,0.875,c12,"ences, so oddly out of place and yet so perfectly at home. They
appear to take as l"
v11_marxist,transport,Secrets and Shadows: Lady Dedlock's Burden,James Blackstone,tagged,quote_reading,quotation,c12:p116,"Mr. Tulkinghorn is always the same speechless repository of noble confidences, so oddly out of place and yet so perfectly at home.",True,1.000,c12,"s always the same speechless repository of noble
confidences, so oddly out of place and yet so perfectly at home. They
appear to take as little note of one another as any"
v11_marxist,transport,Secrets and Shadows: Lady Dedlock's Burden,Daniel Rosen,tagged,quote_reading,quotation,c12:p11,"I have something to tell her on her return in reference to the person who copied the affidavit in the Chancery suit, which so powerfully stimulated her curiosity. I have seen him.",True,1.000,c12,"her) that I have something to tell her on her return
in reference to the person who copied the affidavit in the Chancery
suit, which so powerfully stimulated her curiosity. I have seen
him.’”
My Lady,"
v11_marxist,transport,Secrets and Shadows: Lady Dedlock's Burden,Caroline Woodcourt,tagged,quote_reading,quotation,c12:p114,"During the utterance of every word of this short dialogue, Lady Dedlock and Mr. Tulkinghorn, without any other alteration in their customary deportment, have looked very steadily at one another.",True,0.885,c12,"d of this short dialogue, Lady
Dedlock and Mr. Tulkinghorn, without any other alteration in their
customary deportment, have looked very steadily at one another—as
was natural, perhaps, in the discuss"
v11_marxist,transport,Secrets and Shadows: Lady Dedlock's Burden,Caroline Woodcourt,inline,analysis,uncertain,c12:p114,Customary deportment,True,1.000,c12,"rtment, have looked very steadily at one another—as
was natu"
v11_marxist,transport,Secrets and Shadows: Lady Dedlock's Burden,Caroline Woodcourt,tagged,quote_reading,quotation,c12:p114,"Whether each evermore watches and suspects the other, evermore mistrustful of some great reservation; whether each is evermore prepared at all points for the other, and never to be taken unawares; what each would give to know how much the other knows —",True,0.886,c12,"es and suspects the other, evermore mistrustful of some great
reservation; whether each is evermore prepared at all points for the
other, and never to be taken unawares; what each would give to know
h"
v11_marxist,transport,Secrets and Shadows: Lady Dedlock's Burden,Caroline Woodcourt,tagged,quote_reading,quotation,c12:p114,"— all this is hidden, for the time, in their own hearts.",True,0.875,c12,"or the time, in their
own hearts."
v11_marxist,transport,Secrets and Shadows: Lady Dedlock's Burden,Daniel Rosen,tagged,quote_reading,quotation,c12:p67,"He keeps it, as he keeps the secrets of his clients; he is his own client in that matter, and will never betray himself.",True,1.000,c12,"eps it, as he keeps the secrets of his clients;
he is his own client in that matter, and will never betray himself.
“How do you do, Mr. Tulkinghorn?” says Sir L"
v11_marxist,transport,Secrets and Shadows: Lady Dedlock's Burden,Caroline Woodcourt,tagged,quote_reading,quotation,c12:p116,"Dickens calls her an ""exhausted deity, surrounded by worshippers, and terribly liable to be bored to death, even while presiding at her own shrine.""",True,1.000,c12,"surrounded by worshippers, and terribly liable
to be bored to death, even while presiding at her own shrine. Mr.
Tulkinghorn is always the same speechless repository"
v11_marxist,transport,Secrets and Shadows: Lady Dedlock's Burden,Caroline Woodcourt,tagged,quote_reading,quotation,c17:p100,That more than this she would never — and he was well persuaded of the steadfastness of her resolution — for any human consideration disclose.,True,1.000,c17,"at more
than this she would never (and he was well persuaded of the
steadfa"
v11_marxist,transport,A Child of the Streets: Jo and the Novel's Conscience,Caroline Woodcourt,tagged,quote_reading,quotation,c30:p2,she would tell me about Morgan ap-Kerrig until I was quite low-spirited!,True,1.000,c30,"air; and, dear
me, she would tell me about Morgan ap-Kerrig until I was quite
low-spirited! Sometimes she recite"
v11_marxist,transport,A Child of the Streets: Jo and the Novel's Conscience,Daniel Rosen,tagged,quote_reading,quotation,c48:p3,"She is now decided, and prepared to throw it off.",True,1.000,c48,"esney Wold. She is now decided, and prepared to
throw it off.
It is morning in the great"
v11_marxist,transport,A Child of the Streets: Jo and the Novel's Conscience,Caroline Woodcourt,tagged,quote_reading,quotation,c34:p103,If my old girl had been here — I'd have told him!,True,0.857,c34,"re—I’d have told him!” Having so discharged
himself of the subject of his cogitations, he"
v11_marxist,transport,A Child of the Streets: Jo and the Novel's Conscience,James Blackstone,tagged,quote_reading,quotation,c57:p112,I saw his finger uneasily going across and across his mouth during the whole of one long weary stage.,True,1.000,c57,". I saw his
finger uneasily going across and across his mouth during the whole of
one long weary stage. I overheard that he began to ask the"
v11_marxist,transport,Bleak Truths: What Dickens Exposes and How,James Blackstone,tagged,quote_reading,quotation,cP:p0,"I believe by Richard the Second, but any other king will do as well.",True,1.000,cP,"y judges appointed—I believe by
Richard the Second, but any other king will do as well.
This seemed to me to"
v11_marxist,transport,Bleak Truths: What Dickens Exposes and How,Caroline Woodcourt,tagged,quote_reading,quotation,cP:p0,At which point I thought the judge's eye had a cast in my direction.,True,0.876,cP,"(at which point I thought
the judge’s eye had a cast in my direction), was almost immaculate.
There had been"
v11_marxist,transport,Bleak Truths: What Dickens Exposes and How,Caroline Woodcourt,tagged,quote_reading,quotation,c8:p81,"Besides ourselves, there were in this damp, offensive room a woman with a black eye, nursing a poor little gasping baby by the fire;",True,1.000,c8,"ourselves, there were in this damp, offensive room a woman
with a black eye, nursing a poor little gasping baby by the fire; a
man, all stained with clay and mud and lookin"
v11_marxist,transport,Bleak Truths: What Dickens Exposes and How,Caroline Woodcourt,tagged,quote_reading,quotation,c8:p81,"a man, all stained with clay and mud and looking very dissipated, lying at full length on the ground, smoking a pipe;",True,1.000,c8,"ll stained with clay and mud and looking very dissipated, lying
at full length on the ground, smoking a pipe; a powerful young man
fastening a collar on a do"
v11_marxist,transport,Bleak Truths: What Dickens Exposes and How,Caroline Woodcourt,tagged,quote_reading,quotation,c8:p81,a powerful young man fastening a collar on a dog; and a bold girl doing some kind of washing in very dirty water.,True,1.000,c8,"ul young man
fastening a collar on a dog; and a bold girl doing some kind of
washing in very dirty water. They all looked up at us as we came in,
and the"
v11_marxist,transport,Bleak Truths: What Dickens Exposes and How,Daniel Rosen,tagged,quote_reading,quotation,c9:p94,"Miss Summerson! In the mildest language, I adore you. Would you be so kind as to allow me (as I may say) to file a declaration — to make an offer!",True,1.000,c9,"mmerson! In the mildest language, I adore
you. Would you be so kind as to allow me (as I may say) to file a
declaration—to make an offer!”
Mr. Guppy went down on his"
v11_marxist,transport,Bleak Truths: What Dickens Exposes and How,Daniel Rosen,tagged,quote_reading,quotation,c54:p30,"Sir Leicester Dedlock, Baronet, it becomes my duty to tell you that the deceased Mr. Tulkinghorn long entertained mistrusts and suspicions of Lady Dedlock.",True,1.000,c54,"oceeds.
“Sir Leicester Dedlock, Baronet, it becomes my duty to tell you that
the deceased Mr. Tulkinghorn long entertained mistrusts and
suspicions of Lady Dedlock.”
“If he had dared to breathe t"
v11_marxist,transport,The House Still Stands: Meaning in Darkness,Caroline Woodcourt,tagged,quote_reading,quotation,c1:p0,"As much mud in the streets as if the waters had but newly retired from the face of the earth, and it would not be wonderful to meet a Megalosaurus, forty feet long or so, waddling like an elephantine lizard up Holborn Hill.",True,1.000,c1,"e November weather. As much mud in
the streets as if the waters had but newly retired from the face of
the earth, and it would not be wonderful to meet a Megalosaurus,
forty feet long or so, waddling "
v11_marxist,transport,The House Still Stands: Meaning in Darkness,James Blackstone,tagged,quote_reading,quotation,c13:p99,"It could come to happiness only if it were real and lasting and inspired them with a steady resolution to do their duty to each other, with constancy, fortitude, and perseverance, each always for the other's sake.",True,1.000,c13,"to happiness only if it were
real and lasting and inspired them with a steady resolution to do
their duty to each other, with constancy, fortitude, and
perseverance, each always for the other’s sake. "
v11_marxist,transport,The House Still Stands: Meaning in Darkness,Daniel Rosen,tagged,quote_reading,quotation,c17:p19,Young men like Mr. Allan Woodcourt who take it from a strong interest in all that it can do will find some reward in it through a great deal of work for a very little money and through years of considerable endurance and disappointment.,True,1.000,c17,"s not promising. Young men like Mr.
Allan Woodcourt who take it from a strong interest in all that it can
do will find some reward in it through a great deal of work for a
very little money and throug"
v12_radical_panel,transport,The Court of Chancery Wakes: System and Soul in Bleak House,Daniel Rosen,tagged,quote_reading,quotation,c1:p8,"Jarndyce and Jarndyce has passed into a joke. That is the only good that has ever come of it. It has been death to many, but it is a joke in the profession.",True,1.000,c1,"hopeless.
Jarndyce and Jarndyce has passed into a joke. That is the only good
that has ever come of it. It has been death to many, but it is a joke
in the profession. Every master in Chancery has"
v12_radical_panel,transport,The Court of Chancery Wakes: System and Soul in Bleak House,Caroline Woodcourt,tagged,quote_reading,quotation,c1:p8,"Blue-nosed, bulbous-shoed old benchers in select port-wine committee after dinner in hall.",True,1.000,c1,"out it by
blue-nosed, bulbous-shoed old benchers in select port-wine committee
after dinner in hall. Articled clerks have been in"
v12_radical_panel,transport,The Court of Chancery Wakes: System and Soul in Bleak House,Caroline Woodcourt,inline,analysis,uncertain,c1:p8,"it has been death to many,",True,1.000,c1,"me of it. It has been death to many, but it is a joke
in the profe"
v12_radical_panel,transport,The Court of Chancery Wakes: System and Soul in Bleak House,Daniel Rosen,inline,quote_setup,quotation,c7:p35,dead beat before they have well begun,True,1.000,c7,"iend are dead beat before they have well begun. They straggle
about in wrong"
v12_radical_panel,transport,The Court of Chancery Wakes: System and Soul in Bleak House,Daniel Rosen,tagged,quote_reading,quotation,c7:p35,whose family greatness seems to consist in their never having done anything to distinguish themselves for seven hundred years,True,1.000,c7,"dlocks, whose family greatness seems to
consist in their never having done anything to distinguish themselves
for seven hundred years.
Even the long drawing-room of"
v12_radical_panel,transport,The Court of Chancery Wakes: System and Soul in Bleak House,Edmund Leigh,inline,quote_setup,uncertain,c7:p35,"upright as the house itself,",True,1.000,c7,"ho is as upright as the house
itself, rests apart in a window-seat o"
v12_radical_panel,transport,The Court of Chancery Wakes: System and Soul in Bleak House,Caroline Woodcourt,tagged,quote_reading,quotation,c8:p0,"As the prospect gradually revealed itself and disclosed the scene over which the wind had wandered in the dark, like my memory over my life.",True,0.883,c8,"As the prospect gradually revealed itself and disclosed the
scene over which the wind had wandered in the dark, like my memory
over my life, I had a pleasure in discovering the un"
v12_radical_panel,transport,The Court of Chancery Wakes: System and Soul in Bleak House,Caroline Woodcourt,inline,analysis,uncertain,c8:p0,Like my memory over my life.,True,0.857,c8,"like my memory
over my life, I had a pleasure in discovering the un"
v12_radical_panel,transport,The Court of Chancery Wakes: System and Soul in Bleak House,Caroline Woodcourt,inline,analysis,uncertain,c8:p0,a pleasure in discovering the unknown objects.,True,0.874,c8,"a pleasure in discovering the unknown objects
that had been around me in my sleep. At"
v12_radical_panel,transport,The Court of Chancery Wakes: System and Soul in Bleak House,Daniel Rosen,tagged,quote_reading,quotation,c9:p94,"Miss Summerson! In the mildest language, I adore you. Would you be so kind as to allow me (as I may say) to file a declaration — to make an offer!",True,1.000,c9,"mmerson! In the mildest language, I adore
you. Would you be so kind as to allow me (as I may say) to file a
declaration—to make an offer!”
Mr. Guppy went down on his"
v12_radical_panel,transport,The Court of Chancery Wakes: System and Soul in Bleak House,Daniel Rosen,inline,analysis,quotation,c9:p94,To file a declaration,True,1.000,c9,"a
declaration—to make an offer!”
Mr. Guppy went down on his"
v12_radical_panel,transport,Richard's Slow Bind: The Logic of Deterioration,Caroline Woodcourt,tagged,quote_reading,quotation,c13:p99,They went on in their own wild way for a little while — I never stopped them; I enjoyed it too much myself.,False,0.650,c13,"ver stopped them; I enjoyed it too much myself—and
then we gradually fell to considering how young they were, and how
there must be a lapse of sever"
v12_radical_panel,transport,Richard's Slow Bind: The Logic of Deterioration,Edmund Leigh,tagged,quote_reading,quotation,c13:p113,"I certainly did contemplate, afar off, the possibility of you and your pretty cousin here being in a mind to go through life together.",False,0.618,c13,"th new
interests and pleasures, I certainly did contemplate, afar off, the
possibility of you and your pretty cousin here (don’t be shy, Ada,
don’t be shy, my dear!) being in"
v12_radical_panel,transport,Richard's Slow Bind: The Logic of Deterioration,Daniel Rosen,tagged,quote_reading,quotation,c13:p115,"It is well this chain of flowers you have taken up is very easily broken, or it might become a chain of lead.",True,1.000,c13,"chain of flowers you have taken up is very easily broken,
or it might become a chain of lead. But I will not do that. Such
wisdom will come soon eno"
v12_radical_panel,transport,Richard's Slow Bind: The Logic of Deterioration,Caroline Woodcourt,tagged,quote_reading,quotation,c13:p124,"So young, so beautiful, so full of hope and promise, they went on lightly through the sunlight as their own happy thoughts might then be traversing the years to come and making them all years of brightness.",True,1.000,c13,"ul, so full of hope and promise, they went on lightly through
the sunlight as their own happy thoughts might then be traversing the
years to come and making them all years of brightness. So they passe"
v12_radical_panel,transport,Richard's Slow Bind: The Logic of Deterioration,Caroline Woodcourt,tagged,quote_reading,quotation,c13:p124,"So they passed away into the shadow and were gone. It was only a burst of light that had been so radiant. The room darkened as they went out, and the sun was clouded over.",True,1.000,c13,"into the shadow and were gone. It was only a burst of light that
had been so radiant. The room darkened as they went out, and the sun
was clouded over.
“Am I right, Esther?” said my guardian when they"
v12_radical_panel,transport,Richard's Slow Bind: The Logic of Deterioration,Daniel Rosen,tagged,quote_reading,quotation,c17:p19,Young men like Mr. Allan Woodcourt who take it from a strong interest in all that it can do will find some reward in it through a great deal of work for a very little money and through years of considerable endurance and disappointment.,True,1.000,c17,"s not promising. Young men like Mr.
Allan Woodcourt who take it from a strong interest in all that it can
do will find some reward in it through a great deal of work for a
very little money and throug"
v12_radical_panel,transport,A Portrait of Secrets: Lady Dedlock's Unraveling,Edmund Leigh,tagged,quote_reading,quotation,c1:p0,"As much mud in the streets as if the waters had but newly retired from the face of the earth, and it would not be wonderful to meet a Megalosaurus, forty feet long or so, waddling like an elephantine lizard up Holborn Hill.",True,1.000,c1,"e November weather. As much mud in
the streets as if the waters had but newly retired from the face of
the earth, and it would not be wonderful to meet a Megalosaurus,
forty feet long or so, waddling "
v12_radical_panel,transport,A Portrait of Secrets: Lady Dedlock's Unraveling,Daniel Rosen,tagged,quote_reading,quotation,c1:p0,"Gone into mourning, one might imagine, for the death of the sun.",True,1.000,c1,"l-grown
snowflakes—gone into mourning, one might imagine, for the death of
the sun. Dogs, undistinguisha"
v12_radical_panel,transport,A Portrait of Secrets: Lady Dedlock's Unraveling,Caroline Woodcourt,inline,analysis,quotation,c1:p0,London. Michaelmas term lately over. Implacable November weather.,False,0.575,c1,"London. Michaelmas term lately over, and the Lord Chancellor sitting
in Lincoln’s Inn Hall. Implacable No"
v12_radical_panel,transport,A Portrait of Secrets: Lady Dedlock's Unraveling,Edmund Leigh,tagged,quote_reading,quotation,c10:p2,"A sharp nose like a sharp autumn evening, inclining to be frosty towards the end.",True,1.000,c10,"aist, and with a sharp nose like
a sharp autumn evening, inclining to be frosty towards the end. The
Cook’s Courtiers had"
v12_radical_panel,transport,A Portrait of Secrets: Lady Dedlock's Unraveling,Daniel Rosen,tagged,quote_reading,quotation,c8:p81,"Besides ourselves, there were in this damp, offensive room a woman with a black eye, nursing a poor little gasping baby by the fire; a man, all stained with clay and mud and looking very dissipated, lying at full length on the ground, smoking a pipe.",True,0.886,c8,"re in this damp, offensive room a woman
with a black eye, nursing a poor little gasping baby by the fire; a
man, all stained with clay and mud and looking very dissipated, lying
at full length on the "
v12_radical_panel,transport,A Portrait of Secrets: Lady Dedlock's Unraveling,Daniel Rosen,inline,punchline,quotation,c8:p81,with a great show of moral determination,True,1.000,c8,"reat show of moral
determination and talking with much volubility about the unti"
v12_radical_panel,transport,A Portrait of Secrets: Lady Dedlock's Unraveling,Edmund Leigh,tagged,quote_reading,quotation,c8:p81,"Esther says: ""though I doubted if the best of us could have been tidy in such a place.""",True,0.877,c8,"t of us could have
been tidy in such a place), conducted us into a cottage at the
farthest corner, the ground-fl"
v12_radical_panel,transport,A Portrait of Secrets: Lady Dedlock's Unraveling,Caroline Woodcourt,inline,analysis,quotation,c8:p81,Nobody gave us any welcome.,True,1.000,c8,"ave us any welcome.
“Well, my friends,” said Mrs. Pardiggle, but he"
